word_id	utterance_id	location	surface	auto	fix	eng	speaker	langid	filename	clause	clauseno
1501	250	2	not	not.ADV			ETH	eng	zeledon4		
1502	250	3	at	at.PREP			ETH	eng	zeledon4		
1503	250	4	all	all.ADJ			ETH	eng	zeledon4		
1504	250	5	.				ETH	999	zeledon4		
1505	251	1	entonces	then.ADV			HEN	spa	zeledon4		
1506	251	2	te	you.PRON.OBL.MF.2S			HEN	spa	zeledon4		
1507	251	3	comerías	eat.V.2S.COND			HEN	spa	zeledon4		
1508	251	4	las	the.DET.DEF.F.PL			HEN	spa	zeledon4		
1509	251	5	uñas	toenail.N.F.PL			HEN	spa	zeledon4		
1510	251	6	de	of.PREP			HEN	spa	zeledon4		
1511	251	7	los	the.DET.DEF.M.PL			HEN	spa	zeledon4		
1512	251	8	pies	foot.N.M.PL			HEN	spa	zeledon4		
1513	251	9	también	too.ADV			HEN	spa	zeledon4		
1514	251	10	.				HEN	999	zeledon4		
1515	252	1	no	not.ADV			ETH	spa	zeledon4		
1516	252	2	.				ETH	999	zeledon4		
1517	253	1	no	not.ADV			ETH	spa	zeledon4		
1518	253	2	.				ETH	999	zeledon4		
1519	254	1	no	not.ADV			HEN	spa	zeledon4		
1520	254	2	.				HEN	999	zeledon4		
1521	255	1	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
1522	255	2	can't	can.V.1S.PRES+NEG			ETH	eng	zeledon4		
1523	255	3	reach	reach.V.INFIN			ETH	eng	zeledon4		
1524	255	4	that	that.CONJ.[or].that.DEM.FAR			ETH	eng	zeledon4		
1525	255	5	far	far.ADV			ETH	eng	zeledon4		
1526	255	6	.				ETH	999	zeledon4		
1527	256	1	.				HEN	999	zeledon4		
1528	257	1	.				ETH	999	zeledon4		
1529	258	1	wow	wow.IM			HEN	eng&spa	zeledon4		
1530	258	2	so	under.PREP			HEN	spa	zeledon4		
1531	258	3	qué	what.INT			HEN	spa	zeledon4		
1532	258	4	vas	go.V.2S.PRES			HEN	spa	zeledon4		
1533	258	5	a	to.PREP			HEN	spa	zeledon4		
1534	258	6	hacer	do.V.INFIN			HEN	spa	zeledon4		
1535	258	7	ahora	now.ADV			HEN	spa	zeledon4		
1536	258	8	de	of.PREP			HEN	spa	zeledon4		
1537	258	9	noche	night.N.F.SG			HEN	spa	zeledon4		
1538	258	10	?				HEN	999	zeledon4		
1539	259	1	adónde	to_where.INT			HEN	spa	zeledon4		
1540	259	2	te	you.PRON.OBL.MF.2S			HEN	spa	zeledon4		
1541	259	3	vas	go.V.2S.PRES			HEN	spa	zeledon4		
1542	259	4	?				HEN	999	zeledon4		
1543	260	1	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
1544	260	2	have	have.V.1S.PRES			ETH	eng	zeledon4		
1545	260	3	to	to.PREP			ETH	eng	zeledon4		
1546	260	4	go	go.V.INFIN			ETH	eng	zeledon4		
1547	260	5	pick	pick.V.INFIN			ETH	eng	zeledon4		
1548	260	6	up	up.ADV			ETH	eng	zeledon4		
1549	260	7	my	my.ADJ.POSS.1S			ETH	eng	zeledon4		
1550	260	8	daughter	daughter.N.SG			ETH	eng	zeledon4		
1551	260	9	.				ETH	999	zeledon4		
1552	261	1	she's	she.PRON.SUB.F.3S+BE.V.3S.PRES			ETH	eng	zeledon4		
1553	261	2	at	at.PREP			ETH	eng	zeledon4		
1554	261	3	church	church.N.SG			ETH	eng	zeledon4		
1555	261	4	.				ETH	999	zeledon4		
1556	262	1	at	at.PREP			ETH	eng	zeledon4		
1557	262	2	around	around.ADV.[or].around.PREP			ETH	eng	zeledon4		
1558	262	3	eight	eight.NUM			ETH	eng	zeledon4		
1559	262	4	thirty	thirty.NUM			ETH	eng	zeledon4		
1560	262	5	.				ETH	999	zeledon4		
1561	263	1	which	which.REL			ETH	eng	zeledon4		
1562	263	2	means	means.N.SG.[or].mean.SV.INFIN+PV			ETH	eng	zeledon4		
1563	263	3	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
1564	263	4	only	only.ADJ.[or].on.PREP+ADV			ETH	eng	zeledon4		
1565	263	5	have	have.SV.INFIN			ETH	eng	zeledon4		
1566	263	6	a	a.DET.INDEF			ETH	eng	zeledon4		
1567	263	7	little	little.ADJ			ETH	eng	zeledon4		
1568	263	8	bit	bit.N.SG			ETH	eng	zeledon4		
1569	263	9	of	of.PREP			ETH	eng	zeledon4		
1570	263	10	time	time.N.SG			ETH	eng	zeledon4		
1571	263	11	.				ETH	999	zeledon4		
1572	264	1	it's	it.PRON.SUB.3S+BE.V.3S.PRES			HEN	eng	zeledon4		
1573	264	2	Sunday	name			HEN	eng	zeledon4		
1574	264	3	night	night.N.SG			HEN	eng	zeledon4		
1575	264	4	after	after.PREP			HEN	eng	zeledon4		
1576	264	5	that	that.CONJ.[or].that.DEM.FAR			HEN	eng	zeledon4		
1577	264	6	what	what.REL			HEN	eng	zeledon4		
1578	264	7	are	are.V.123P.PRES			HEN	eng	zeledon4		
1579	264	8	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
1580	264	9	gonna	go.V.PRESPART+TO.PREP			HEN	eng	zeledon4		
1581	264	10	do	do.V.INFIN			HEN	eng	zeledon4		
1582	264	11	.				HEN	999	zeledon4		
1583	265	1	.				ETH	999	zeledon4		
1584	266	1	after	after.PREP			ETH	eng	zeledon4		
1585	266	2	that	that.CONJ			ETH	eng	zeledon4		
1586	266	3	I'm	I.PRON.SUB.1S+BE.V.PRES			ETH	eng	zeledon4		
1587	266	4	gonna	go.V.PRESPART+TO.PREP			ETH	eng	zeledon4		
1588	266	5	turn	turn.V.INFIN			ETH	eng	zeledon4		
1589	266	6	off	off.ADV			ETH	eng	zeledon4		
1590	266	7	my	my.ADJ.POSS.1S			ETH	eng	zeledon4		
1591	266	8	phone	phone.N.SG			ETH	eng	zeledon4		
1592	266	9	so	so.ADV			ETH	eng	zeledon4		
1593	266	10	that	that.CONJ			ETH	eng	zeledon4		
1594	266	11	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
1595	266	12	can't	can.V.2SP.PRES+NEG			ETH	eng	zeledon4		
1596	266	13	reach	reach.V.INFIN			ETH	eng	zeledon4		
1597	266	14	me	me.PRON.OBJ.1S			ETH	eng	zeledon4		
1598	266	15	.				ETH	999	zeledon4		
1599	267	1	and	and.CONJ			ETH	eng	zeledon4		
1600	267	2	er	er.IM			ETH	eng&spa	zeledon4		
1601	267	3	chill	chill.N.SG			ETH	eng	zeledon4		
1602	267	4	out	out.ADV			ETH	eng	zeledon4		
1603	267	5	at	at.PREP			ETH	eng	zeledon4		
1604	267	6	home	home.ADV			ETH	eng	zeledon4		
1605	267	7	.				ETH	999	zeledon4		
1606	268	1	oh	oh.IM			HEN	eng&spa	zeledon4		
1607	268	2	yeah	yeah.ADV			HEN	eng	zeledon4		
1608	268	3	hay	there_is.V.3S.PRES			HEN	spa	zeledon4		
1609	268	4	un	one.DET.INDEF.M.SG			HEN	spa	zeledon4		
1610	268	5	lugar	place.N.M.SG			HEN	spa	zeledon4		
1611	268	6	por	for.PREP			HEN	spa	zeledon4		
1612	268	7	aquí	here.ADV			HEN	spa	zeledon4		
1613	268	8	que	that.CONJ			HEN	spa	zeledon4		
1614	268	9	es	be.V.3S.PRES			HEN	spa	zeledon4		
1615	268	10	lo	the.DET.DEF.NT.SG			HEN	spa	zeledon4		
1616	268	11	de	of.PREP			HEN	spa	zeledon4		
1617	268	12	los	the.DET.DEF.M.PL			HEN	spa	zeledon4		
1618	268	13	bolos	skittle.N.M.PL			HEN	spa	zeledon4		
1619	268	14	.				HEN	999	zeledon4		
1620	269	1	los	the.DET.DEF.M.PL			ETH	spa	zeledon4		
1621	269	2	qué	what.INT			ETH	spa	zeledon4		
1622	269	3	?				ETH	999	zeledon4		
1623	270	1	los	the.DET.DEF.M.PL			HEN	spa	zeledon4		
1624	270	2	bolos	skittle.N.M.PL			HEN	spa	zeledon4		
1625	270	3	como	like.CONJ			HEN	spa	zeledon4		
1626	270	4	para	for.PREP			HEN	spa	zeledon4		
1627	270	5	jugar	play.V.INFIN			HEN	spa	zeledon4		
1628	270	6	a	to.PREP			HEN	spa	zeledon4		
1629	270	7	bolos	skittle.N.M.PL			HEN	spa	zeledon4		
1630	270	8	.				HEN	999	zeledon4		
1631	271	1	bolos	skittle.N.M.PL			ETH	spa	zeledon4		
1632	271	2	.				ETH	999	zeledon4		
1633	272	1	tú	you.PRON.SUB.MF.2S			HEN	spa	zeledon4		
1634	272	2	me	me.PRON.OBL.MF.1S			HEN	spa	zeledon4		
1635	272	3	dijiste	tell.V.2S.PAST			HEN	spa	zeledon4		
1636	272	4	que	that.CONJ			HEN	spa	zeledon4		
1637	272	5	había	have.V.13S.IMPERF			HEN	spa	zeledon4		
1638	272	6	un	one.DET.INDEF.M.SG			HEN	spa	zeledon4		
1639	272	7	lugar	place.N.M.SG			HEN	spa	zeledon4		
1640	272	8	en	in.PREP			HEN	spa	zeledon4		
1641	272	9	el	the.DET.DEF.M.SG			HEN	spa	zeledon4		
1642	272	10	centro	centre.N.M.SG			HEN	spa	zeledon4		
1643	272	11	cerca	wall.N.F.SG			HEN	spa	zeledon4		
1644	272	12	de	of.PREP			HEN	spa	zeledon4		
1645	272	13	aquí	here.ADV			HEN	spa	zeledon4		
1646	272	14	como	like.CONJ			HEN	spa	zeledon4		
1647	272	15	para	for.PREP			HEN	spa	zeledon4		
1648	272	16	jugar	play.V.INFIN			HEN	spa	zeledon4		
1649	272	17	a	to.PREP			HEN	spa	zeledon4		
1650	272	18	bolos	skittle.N.M.PL			HEN	spa	zeledon4		
1651	272	19	.				HEN	999	zeledon4		
1652	273	1	yeah	yeah.ADV			ETH	eng	zeledon4		
1653	273	2	no	no.ADV			ETH	eng	zeledon4		
1654	273	3	know	know.N.SG			ETH	eng	zeledon4		
1655	273	4	.				ETH	999	zeledon4		
1656	274	1	sí	yes.ADV			ETH	spa	zeledon4		
1657	274	2	hay	there_is.V.3S.PRES			ETH	spa	zeledon4		
1658	274	3	.				ETH	999	zeledon4		
1659	275	1	uh	uh.IM			HEN	eng&spa	zeledon4		
1660	275	2	.				HEN	999	zeledon4		
1661	276	1	sí	yes.ADV			ETH	spa	zeledon4		
1662	276	2	hay	there_is.V.3S.PRES			ETH	spa	zeledon4		
1663	276	3	.				ETH	999	zeledon4		
1664	277	1	sí	yes.ADV			HEN	spa	zeledon4		
1665	277	2	hay	there_is.V.3S.PRES			HEN	spa	zeledon4		
1666	277	3	?				HEN	999	zeledon4		
1667	278	1	yeah	yeah.ADV			ETH	eng&spa	zeledon4		
1668	278	2	.				ETH	999	zeledon4		
1669	279	1	en	in.PREP			HEN	spa	zeledon4		
1670	279	2	dónde	where.INT			HEN	spa	zeledon4		
1671	279	3	?				HEN	999	zeledon4		
1672	280	1	there's	there.PRON+BE.V.3S.PRES			ETH	eng	zeledon4		
1673	280	2	one	one.PRON.SG			ETH	eng	zeledon4		
1674	280	3	er	er.IM			ETH	eng&spa	zeledon4		
1675	280	4	there's	there.PRON+BE.V.3S.PRES			ETH	eng	zeledon4		
1676	280	5	one	one.PRON.SG			ETH	eng	zeledon4		
1677	280	6	on	on.PREP			ETH	eng	zeledon4		
1678	280	7	university	university.N.SG			ETH	eng	zeledon4		
1679	280	8	.				ETH	999	zeledon4		
1680	281	1	mmhm	mmhm.IM			HEN	eng	zeledon4		
1681	281	2	.				HEN	999	zeledon4		
1682	282	1	and	and.CONJ			ETH	eng	zeledon4		
1683	282	2	er	er.IM			ETH	eng&spa	zeledon4		
1684	282	3	right	right.ADJ			ETH	eng	zeledon4		
1685	282	4	off	off.ADV			ETH	eng	zeledon4		
1686	282	5	of	of.PREP			ETH	eng	zeledon4		
1687	282	6	.				ETH	999	zeledon4		
1688	283	1	mmhm	mmhm.IM			HEN	eng	zeledon4		
1689	283	2	.				HEN	999	zeledon4		
1690	284	1	y	and.CONJ			HEN	spa	zeledon4		
1691	284	2	cuánto	how_much.ADJ.INT.M.SG			HEN	spa	zeledon4		
1692	284	3	cuesta	slope.N.F.SG.[or].cost.V.2S.IMPER.[or].cost.V.3S.PRES			HEN	spa	zeledon4		
1693	284	4	la	the.DET.DEF.F.SG			HEN	spa	zeledon4		
1694	284	5	entrada	ticket.N.F.SG			HEN	spa	zeledon4		
1695	284	6	para	for.PREP			HEN	spa	zeledon4		
1696	284	7	ir	go.V.INFIN			HEN	spa	zeledon4		
1697	284	8	?				HEN	999	zeledon4		
1698	285	1	no	no.ADV			ETH	eng	zeledon4		
1699	285	2	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
1700	285	3	don't	do.V.2SP.PRES+NEG			ETH	eng	zeledon4		
1701	285	4	pay	pay.V.INFIN			ETH	eng	zeledon4		
1702	285	5	by	by.PREP			ETH	eng	zeledon4		
1703	285	6	.				ETH	999	zeledon4		
1704	286	1	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
1705	286	2	pay	pay.V.2SP.PRES			ETH	eng	zeledon4		
1706	286	3	by	by.PREP			ETH	eng	zeledon4		
1707	286	4	the	the.DET.DEF			ETH	eng	zeledon4		
1708	286	5	game	game.N.SG			ETH	eng	zeledon4		
1709	286	6	.				ETH	999	zeledon4		
1710	287	1	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
1711	287	2	don't	do.V.2SP.PRES+NEG			ETH	eng	zeledon4		
1712	287	3	pay	pay.V.INFIN			ETH	eng	zeledon4		
1713	287	4	.				ETH	999	zeledon4		
1714	288	1	how	how.ADV			HEN	eng	zeledon4		
1715	288	2	much	much.ADJ			HEN	eng	zeledon4		
1716	288	3	is	is.V.3S.PRES			HEN	eng	zeledon4		
1717	288	4	a	a.DET.INDEF			HEN	eng	zeledon4		
1718	288	5	game	game.N.SG			HEN	eng	zeledon4		
1719	288	6	?				HEN	999	zeledon4		
1720	289	1	a	a.DET.INDEF			ETH	eng	zeledon4		
1721	289	2	game	game.N.SG			ETH	eng	zeledon4		
1722	289	3	could	can.V.COND			ETH	eng	zeledon4		
1723	289	4	be	be.V.INFIN			ETH	eng	zeledon4		
1724	289	5	depending	depend.V.PRESPART			ETH	eng	zeledon4		
1725	289	6	on	on.PREP			ETH	eng	zeledon4		
1726	289	7	the	the.DET.DEF			ETH	eng	zeledon4		
1727	289	8	day	day.N.SG			ETH	eng	zeledon4		
1728	289	9	Sundays	name			ETH	eng	zeledon4		
1729	289	10	is	is.V.3S.PRES			ETH	eng	zeledon4		
1730	289	11	cheaper	cheap.ADJ.COMP			ETH	eng	zeledon4		
1731	289	12	.				ETH	999	zeledon4		
1732	290	1	during	dure.ADJ+ASV.[or].during.PREP			ETH	eng	zeledon4		
1733	290	2	the	the.DET.DEF			ETH	eng	zeledon4		
1734	290	3	week	week.N.SG			ETH	eng	zeledon4		
1735	290	4	it's	it.PRON.SUB.3S+BE.V.3S.PRES			ETH	eng	zeledon4		
1736	290	5	like	like.CONJ			ETH	eng	zeledon4		
1737	290	6	two	two.NUM			ETH	eng	zeledon4		
1738	290	7	dollars	dollar.N.PL			ETH	eng	zeledon4		
1739	290	8	and	and.CONJ			ETH	eng	zeledon4		
1740	290	9	fifty	fifty.NUM			ETH	eng	zeledon4		
1741	290	10	cents	cent.N.PL			ETH	eng	zeledon4		
1742	290	11	a	a.DET.INDEF			ETH	eng	zeledon4		
1743	290	12	game	game.N.SG			ETH	eng	zeledon4		
1744	290	13	.				ETH	999	zeledon4		
1745	291	1	so	so.ADV			HEN	eng	zeledon4		
1746	291	2	it's	it.PRON.SUB.3S+BE.V.3S.PRES			HEN	eng	zeledon4		
1747	291	3	better	better.ADJ			HEN	eng	zeledon4		
1748	291	4	for	for.PREP			HEN	eng	zeledon4		
1749	291	5	us	us.PRON.OBJ.1P			HEN	eng	zeledon4		
1750	291	6	to	to.PREP			HEN	eng	zeledon4		
1751	291	7	go	go.V.INFIN			HEN	eng	zeledon4		
1752	291	8	.				HEN	999	zeledon4		
1753	292	1	to	to.PREP			ETH	eng	zeledon4		
1754	292	2	go	go.V.INFIN			ETH	eng	zeledon4		
1755	292	3	Sunday	name			ETH	eng	zeledon4		
1756	292	4	morning	morning.N.SG			ETH	eng	zeledon4		
1757	292	5	.				ETH	999	zeledon4		
1758	293	1	Sunday	name			HEN	eng	zeledon4		
1759	293	2	morning	morning.N.SG			HEN	eng	zeledon4		
1760	293	3	.				HEN	999	zeledon4		
1761	294	1	yeah	yeah.ADV			ETH	eng	zeledon4		
1762	294	2	.				ETH	999	zeledon4		
1763	295	1	and	and.CONJ			ETH	eng	zeledon4		
1764	295	2	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
1765	295	3	go	go.V.2SP.PRES			ETH	eng	zeledon4		
1766	295	4	with	with.PREP			ETH	eng	zeledon4		
1767	295	5	the	the.DET.DEF			ETH	eng	zeledon4		
1768	295	6	kids	kid.N.PL			ETH	eng	zeledon4		
1769	295	7	.				ETH	999	zeledon4		
1770	296	1	what	what.REL			HEN	eng	zeledon4		
1771	296	2	about	about.PREP			HEN	eng	zeledon4		
1772	296	3	shoes	shoes.N.PL			HEN	eng	zeledon4		
1773	296	4	?				HEN	999	zeledon4		
1774	297	1	they	they.PRON.SUB.3P			ETH	eng	zeledon4		
1775	297	2	you	you.PRON.SUB.2SP			ETH	eng	zeledon4		
1776	297	3	can	can.V.2SP.PRES			ETH	eng	zeledon4		
1777	297	4	rent	rent.V.INFIN			ETH	eng	zeledon4		
1778	297	5	shoes	shoes.N.PL			ETH	eng	zeledon4		
1779	297	6	there	there.ADV			ETH	eng	zeledon4		
1780	297	7	.				ETH	999	zeledon4		
1781	298	1	so	so.ADV			HEN	eng	zeledon4		
1782	298	2	how	how.ADV			HEN	eng	zeledon4		
1783	298	3	much	much.ADJ			HEN	eng	zeledon4		
1784	298	4	are	are.V.123P.PRES			HEN	eng	zeledon4		
1785	298	5	these	these.DEM.NEAR.PL			HEN	eng	zeledon4		
1786	298	6	shoes	shoes.N.PL			HEN	eng	zeledon4		
1787	298	7	?				HEN	999	zeledon4		
1788	299	1	shoes	shoes.N.PL			ETH	eng	zeledon4		
1789	299	2	are	are.V.123P.PRES			ETH	eng	zeledon4		
1790	299	3	probably	probably.ADV			ETH	eng	zeledon4		
1791	299	4	another	another.ADJ			ETH	eng	zeledon4		
1792	299	5	dollar	dollar.N.SG			ETH	eng	zeledon4		
1793	299	6	in	in.PREP			ETH	eng	zeledon4		
1794	299	7	change	change.N.SG			ETH	eng	zeledon4		
1795	299	8	.				ETH	999	zeledon4		
1796	300	1	so	under.PREP			HEN	spa	zeledon4		
1797	300	2	puedo	be_able.V.1S.PRES			HEN	spa	zeledon4		
1798	300	3	usar	use.V.INFIN			HEN	spa	zeledon4		
1799	300	4	los	the.DET.DEF.M.PL			HEN	spa	zeledon4		
1800	300	5	tuyos	of_yours.ADJ.POSS.MF.2S.M.PL			HEN	spa	zeledon4		
1801	300	6	.				HEN	999	zeledon4		
1802	301	1	er	er.IM			ETH	eng&spa	zeledon4		
1803	301	2	no	no.ADV			ETH	eng	zeledon4		
1804	301	3	.				ETH	999	zeledon4		
1805	302	1	.				HEN	999	zeledon4		
1806	303	1	your	your.ADJ.POSS.2SP			ETH	eng	zeledon4		
1807	303	2	your	your.ADJ.POSS.2SP			ETH	eng	zeledon4		
1808	303	3	feet	feet.N.SG			ETH	eng	zeledon4		
1809	303	4	are	are.V.123P.PRES			ETH	eng	zeledon4		
1810	303	5	too	too.ADV			ETH	eng	zeledon4		
1811	303	6	small	small.ADJ			ETH	eng	zeledon4		
1812	303	7	.				ETH	999	zeledon4		
1813	304	1	uh	uh.IM			HEN	eng&spa	zeledon4		
1814	304	2	.				HEN	999	zeledon4		
1815	305	1	your	your.ADJ.POSS.2SP			ETH	eng	zeledon4		
1816	305	2	feet	feet.N.SG			ETH	eng	zeledon4		
1817	305	3	are	are.V.123P.PRES			ETH	eng	zeledon4		
1818	305	4	too	too.ADV			ETH	eng	zeledon4		
1819	305	5	small	small.ADJ			ETH	eng	zeledon4		
1820	305	6	.				ETH	999	zeledon4		
1821	306	1	I	I.PRON.SUB.1S			HEN	eng	zeledon4		
1822	306	2	don't	do.V.1S.PRES+NEG			HEN	eng	zeledon4		
1823	306	3	think	think.V.INFIN			HEN	eng	zeledon4		
1824	306	4	so	so.ADV			HEN	eng	zeledon4		
1825	306	5	.				HEN	999	zeledon4		
1826	307	1	yeah	yeah.ADV			ETH	eng	zeledon4		
1827	307	2	.				ETH	999	zeledon4		
1828	308	1	yeah	yeah.ADV			ETH	eng	zeledon4		
1829	308	2	they	they.PRON.SUB.3P			ETH	eng	zeledon4		
1830	308	3	are	are.V.3P.PRES			ETH	eng	zeledon4		
1831	308	4	too	too.ADV			ETH	eng	zeledon4		
1832	308	5	small	small.ADJ			ETH	eng	zeledon4		
1833	308	6	.				ETH	999	zeledon4		
1834	309	1	qué	what.INT			HEN	spa	zeledon4		
1835	309	2	size	size.N.SG			HEN	eng	zeledon4		
1836	309	3	are	are.V.123P.PRES			HEN	eng	zeledon4		
1837	309	4	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
1838	309	5	?				HEN	999	zeledon4		
1839	310	1	ten	ten.NUM			ETH	eng	zeledon4		
1840	310	2	and	and.CONJ			ETH	eng	zeledon4		
1841	310	3	a	a.DET.INDEF			ETH	eng	zeledon4		
1842	310	4	half	half.N.SG			ETH	eng	zeledon4		
1843	310	5	.				ETH	999	zeledon4		
1844	311	1	.				HEN	999	zeledon4		
1845	312	1	ten	ten.NUM			HEN	eng	zeledon4		
1846	312	2	and	and.CONJ			HEN	eng	zeledon4		
1847	312	3	a	a.DET.INDEF			HEN	eng	zeledon4		
1848	312	4	half	half.N.SG			HEN	eng	zeledon4		
1849	312	5	.				HEN	999	zeledon4		
1850	313	1	wow	wow.IM			HEN	eng&spa	zeledon4		
1851	313	2	.				HEN	999	zeledon4		
1852	314	1	I'm	I.PRON.SUB.1S+BE.V.PRES			HEN	eng	zeledon4		
1853	314	2	ten	ten.NUM			HEN	eng	zeledon4		
1854	314	3	and	and.CONJ			HEN	eng	zeledon4		
1855	314	4	a	a.DET.INDEF			HEN	eng	zeledon4		
1856	314	5	half	half.N.SG			HEN	eng	zeledon4		
1857	314	6	too	too.ADV			HEN	eng	zeledon4		
1858	314	7	.				HEN	999	zeledon4		
1859	315	1	wow	wow.IM			ETH	eng&spa	zeledon4		
1860	315	2	.				ETH	999	zeledon4		
1861	316	1	I	I.PRON.SUB.1S			HEN	eng	zeledon4		
1862	316	2	didn't	did.V.PAST+NEG			HEN	eng	zeledon4		
1863	316	3	know	know.SV.INFIN			HEN	eng	zeledon4		
1864	316	4	that	that.DEM.FAR			HEN	eng	zeledon4		
1865	316	5	.				HEN	999	zeledon4		
1866	317	1	.				ETH	999	zeledon4		
1867	318	1	seriously	serious.ADJ+ADV.[or].seriously.ADV			HEN	eng	zeledon4		
1868	318	2	I	I.PRON.SUB.1S			HEN	eng	zeledon4		
1869	318	3	didn't	did.V.PAST+NEG			HEN	eng	zeledon4		
1870	318	4	know	know.SV.INFIN			HEN	eng	zeledon4		
1871	318	5	that	that.CONJ			HEN	eng	zeledon4		
1872	318	6	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
1873	318	7	are	are.V.2SP.PRES			HEN	eng	zeledon4		
1874	318	8	ten	ten.NUM			HEN	eng	zeledon4		
1875	318	9	and	and.CONJ			HEN	eng	zeledon4		
1876	318	10	a	a.DET.INDEF			HEN	eng	zeledon4		
1877	318	11	half	half.N.SG			HEN	eng	zeledon4		
1878	318	12	.				HEN	999	zeledon4		
1879	319	1	depending	depend.V.PRESPART			ETH	eng	zeledon4		
1880	319	2	on	on.PREP			ETH	eng	zeledon4		
1881	319	3	the	the.DET.DEF			ETH	eng	zeledon4		
1882	319	4	day	day.N.SG			ETH	eng	zeledon4		
1883	319	5	.				ETH	999	zeledon4		
1884	320	1	sometimes	sometime.ADV+PV.[or].sometimes.ADV			ETH	eng	zeledon4		
1885	320	2	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
1886	320	3	sometimes	sometimes.ADV.[or].sometime.ADV+PV			ETH	eng	zeledon4		
1887	320	4	I'm	I.PRON.SUB.1S+BE.V.PRES			ETH	eng	zeledon4		
1888	320	5	a	a.DET.INDEF			ETH	eng	zeledon4		
1889	320	6	ten	ten.NUM			ETH	eng	zeledon4		
1890	320	7	.				ETH	999	zeledon4		
1891	321	1	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
1892	321	2	lied	lied.N.SG.[or].lie.V.PAST			HEN	eng	zeledon4		
1893	321	3	to	to.PREP			HEN	eng	zeledon4		
1894	321	4	me	me.PRON.OBJ.1S			HEN	eng	zeledon4		
1895	321	5	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
1896	321	6	lied	lied.N.SG.[or].lie.V.PAST			HEN	eng	zeledon4		
1897	321	7	.				HEN	999	zeledon4		
1898	322	1	no	no.ADV			ETH	eng	zeledon4		
1899	322	2	right	right.ADJ			ETH	eng	zeledon4		
1900	322	3	now	now.ADV			ETH	eng	zeledon4		
1901	322	4	depending	depend.SV.INFIN+ASV			ETH	eng	zeledon4		
1902	322	5	on	on.PREP			ETH	eng	zeledon4		
1903	322	6	the	the.DET.DEF			ETH	eng	zeledon4		
1904	322	7	shoe	shoe.N.SG			ETH	eng	zeledon4		
1905	322	8	it's	it.PRON.SUB.3S+BE.V.3S.PRES			ETH	eng	zeledon4		
1906	322	9	a	a.DET.INDEF			ETH	eng	zeledon4		
1907	322	10	ten	ten.NUM			ETH	eng	zeledon4		
1908	322	11	or	or.CONJ			ETH	eng	zeledon4		
1909	322	12	a	a.DET.INDEF			ETH	eng	zeledon4		
1910	322	13	ten	ten.NUM			ETH	eng	zeledon4		
1911	322	14	and	and.CONJ			ETH	eng	zeledon4		
1912	322	15	a	a.DET.INDEF			ETH	eng	zeledon4		
1913	322	16	half	half.N.SG			ETH	eng	zeledon4		
1914	322	17	.				ETH	999	zeledon4		
1915	323	1	depending	depend.V.PRESPART			ETH	eng	zeledon4		
1916	323	2	on	on.PREP			ETH	eng	zeledon4		
1917	323	3	the	the.DET.DEF			ETH	eng	zeledon4		
1918	323	4	shoe	shoe.N.SG			ETH	eng	zeledon4		
1919	323	5	.				ETH	999	zeledon4		
1920	324	1	some	some.ADJ			ETH	eng	zeledon4		
1921	324	2	shoes	shoes.N.PL			ETH	eng	zeledon4		
1922	324	3	I	I.PRON.SUB.1S			ETH	eng	zeledon4		
1923	324	4	have	have.V.1S.PRES			ETH	eng	zeledon4		
1924	324	5	to	to.PREP			ETH	eng	zeledon4		
1925	324	6	get	get.V.INFIN			ETH	eng	zeledon4		
1926	324	7	a	a.DET.INDEF			ETH	eng	zeledon4		
1927	324	8	little	little.ADJ			ETH	eng	zeledon4		
1928	324	9	bit	bit.N.SG			ETH	eng	zeledon4		
1929	324	10	bigger	bigger.ADJ.[or].bigg.N.SG+COMP.AG			ETH	eng	zeledon4		
1930	324	11	.				ETH	999	zeledon4		
1931	325	1	I'm	I.PRON.SUB.1S+BE.V.PRES			HEN	eng	zeledon4		
1932	325	2	selling	sell.V.PRESPART			HEN	eng	zeledon4		
1933	325	3	shoes	shoes.N.PL			HEN	eng	zeledon4		
1934	325	4	right	right.ADJ			HEN	eng	zeledon4		
1935	325	5	now	now.ADV			HEN	eng	zeledon4		
1936	325	6	.				HEN	999	zeledon4		
1937	326	1	yeah	yeah.ADV			ETH	eng	zeledon4		
1938	326	2	well	well.ADV			ETH	eng	zeledon4		
1939	326	3	.				ETH	999	zeledon4		
1940	327	1	are	are.V.123P.PRES			HEN	eng	zeledon4		
1941	327	2	you	you.PRON.SUB.2SP			HEN	eng	zeledon4		
1942	327	3	planning	plan.V.PRESPART			HEN	eng	zeledon4		
